sample_id,variant,rank,pos,token,attn
mbpp_python_276,base,3,150, below,0.041323862969875336
mbpp_python_276,base,4,136, the,0.03795142099261284
mbpp_python_276,base,5,224,assistant,0.037290602922439575
apps_python_277,clean,1,18, query,0.06552863866090775
apps_python_277,clean,2,221,\n\n,0.04919791966676712
apps_python_277,clean,3,216,assistant,0.03847464174032211
apps_python_277,clean,4,24, function,0.0317794568836689
apps_python_277,clean,5,149, below,0.031158503144979477
apps_python_277,base,1,135, the,0.12699845433235168
apps_python_277,base,2,18, query,0.059474408626556396
apps_python_277,base,3,221,\n\n,0.0420367456972599
apps_python_277,base,4,216,assistant,0.035110972821712494
apps_python_277,base,5,24, function,0.02849934995174408
codecontests_cpp_277,clean,1,149, below,0.07243697345256805
codecontests_cpp_277,clean,2,135, the,0.056159261614084244
codecontests_cpp_277,clean,3,290,\n\n,0.048025116324424744
codecontests_cpp_277,clean,4,18, query,0.045104194432497025
codecontests_cpp_277,clean,5,285,assistant,0.041994888335466385
codecontests_cpp_277,base,1,135, the,0.09177863597869873
codecontests_cpp_277,base,2,149, below,0.057693760842084885
codecontests_cpp_277,base,3,290,\n\n,0.04842569679021835
codecontests_cpp_277,base,4,18, query,0.046304114162921906
codecontests_cpp_277,base,5,285,assistant,0.04259592294692993
codecontests_java_277,clean,1,18, query,0.06304378807544708
codecontests_java_277,clean,2,286,\n\n,0.055833250284194946
codecontests_java_277,clean,3,281,assistant,0.04460278898477554
codecontests_java_277,clean,4,150, below,0.04406419396400452
codecontests_java_277,clean,5,136, the,0.02777138538658619
codecontests_java_277,base,1,136, the,0.0983884409070015
codecontests_java_277,base,2,18, query,0.05240891873836517
codecontests_java_277,base,3,150, below,0.05126262828707695
codecontests_java_277,base,4,286,\n\n,0.05028804391622543
codecontests_java_277,base,5,281,assistant,0.03941218554973602
codecontests_java_278,clean,1,18, query,0.06839228421449661
codecontests_java_278,clean,2,215,\n\n,0.05835820734500885
codecontests_java_278,clean,3,135, the,0.05831548199057579
codecontests_java_278,clean,4,210,assistant,0.050028037279844284
codecontests_java_278,clean,5,149, below,0.044742319732904434
codecontests_java_278,base,1,135, the,0.1873689591884613
codecontests_java_278,base,2,18, query,0.055921152234077454
codecontests_java_278,base,3,215,\n\n,0.04658980667591095
codecontests_java_278,base,4,210,assistant,0.042486052960157394
codecontests_java_278,base,5,134,Craft,0.03594958037137985
apps_python_279,clean,1,18, query,0.1003190279006958
apps_python_279,clean,2,216,\n\n,0.05281251296401024
apps_python_279,clean,3,211,assistant,0.039465442299842834
apps_python_279,clean,4,149, below,0.03324808552861214
apps_python_279,clean,5,38,"{""",0.031531356275081635
apps_python_279,base,1,135, the,0.12516483664512634
apps_python_279,base,2,18, query,0.08747126162052155
apps_python_279,base,3,216,\n\n,0.04550730064511299
apps_python_279,base,4,211,assistant,0.0346284843981266
apps_python_279,base,5,149, below,0.02918386645615101
codecontests_cpp_279,clean,1,18, query,0.05105336010456085
codecontests_cpp_279,clean,2,281,\n\n,0.05012786388397217
codecontests_cpp_279,clean,3,276,assistant,0.046714019030332565
codecontests_cpp_279,clean,4,152, below,0.036761730909347534
codecontests_cpp_279,clean,5,137, add,0.03132494166493416
codecontests_cpp_279,base,1,281,\n\n,0.0507587268948555
codecontests_cpp_279,base,2,18, query,0.04979092255234718
codecontests_cpp_279,base,3,276,assistant,0.045272503048181534
codecontests_cpp_279,base,4,152, below,0.038881637156009674
codecontests_cpp_279,base,5,138, the,0.02948799543082714
codecontests_java_279,clean,1,18, query,0.06405976414680481
codecontests_java_279,clean,2,149, below,0.0537763349711895
codecontests_java_279,clean,3,273,\n\n,0.050625648349523544
codecontests_java_279,clean,4,268,assistant,0.04348134249448776
codecontests_java_279,clean,5,38,"{""",0.02854194864630699
codecontests_java_279,base,1,135, the,0.07606534659862518
codecontests_java_279,base,2,18, query,0.05902387946844101
codecontests_java_279,base,3,149, below,0.05860031023621559
codecontests_java_279,base,4,273,\n\n,0.045356329530477524
codecontests_java_279,base,5,268,assistant,0.03864963725209236
apps_python_280,clean,1,18, query,0.07105822116136551
apps_python_280,clean,2,243,\n\n,0.04722825065255165
apps_python_280,clean,3,238,assistant,0.04530328884720802
apps_python_280,clean,4,8, call,0.04369303211569786
apps_python_280,clean,5,38,"{""",0.034366510808467865
apps_python_280,base,1,18, query,0.07084264606237411
apps_python_280,base,2,243,\n\n,0.048154689371585846
apps_python_280,base,3,238,assistant,0.0445064902305603
apps_python_280,base,4,8, call,0.04341413825750351
apps_python_280,base,5,38,"{""",0.03441286459565163
codecontests_java_280,clean,1,18, query,0.06682636588811874
codecontests_java_280,clean,2,228,\n\n,0.059537068009376526
codecontests_java_280,clean,3,223,assistant,0.04855049401521683
codecontests_java_280,clean,4,150, below,0.04294148460030556
codecontests_java_280,clean,5,17, user,0.024803942069411278
codecontests_java_280,base,1,136, the,0.09824266284704208
codecontests_java_280,base,2,18, query,0.06218985840678215
codecontests_java_280,base,3,228,\n\n,0.04887229949235916
codecontests_java_280,base,4,223,assistant,0.04181802645325661
codecontests_java_280,base,5,150, below,0.034094978123903275
apps_python_281,clean,1,18, query,0.06903867423534393
apps_python_281,clean,2,243,\n\n,0.04904421418905258
apps_python_281,clean,3,238,assistant,0.04522186517715454
apps_python_281,clean,4,8, call,0.039355531334877014
apps_python_281,clean,5,137, the,0.03719684109091759
apps_python_281,base,1,18, query,0.06946864724159241
apps_python_281,base,2,243,\n\n,0.04718741402029991
apps_python_281,base,3,238,assistant,0.043933767825365067
apps_python_281,base,4,8, call,0.040498875081539154
apps_python_281,base,5,38,"{""",0.034608278423547745
codecontests_cpp_281,clean,1,223,\n\n,0.05610506236553192
codecontests_cpp_281,clean,2,18, query,0.052065808326005936
codecontests_cpp_281,clean,3,218,assistant,0.04885377734899521
codecontests_cpp_281,clean,4,137, the,0.03598654642701149
codecontests_cpp_281,clean,5,38,"{""",0.02668895572423935
codecontests_cpp_281,base,1,223,\n\n,0.05507073178887367
codecontests_cpp_281,base,2,18, query,0.05072484910488129
codecontests_cpp_281,base,3,137, the,0.047539856284856796
codecontests_cpp_281,base,4,218,assistant,0.0474466010928154
codecontests_cpp_281,base,5,136, implement,0.03633127734065056
codecontests_java_281,clean,1,18, query,0.07003987580537796
codecontests_java_281,clean,2,216,\n\n,0.0549885630607605
codecontests_java_281,clean,3,211,assistant,0.04640844091773033
codecontests_java_281,clean,4,149, below,0.039861056953668594
codecontests_java_281,clean,5,135, the,0.030101951211690903
codecontests_java_281,base,1,135, the,0.1518113613128662
codecontests_java_281,base,2,18, query,0.05810410529375076
codecontests_java_281,base,3,216,\n\n,0.046190738677978516
codecontests_java_281,base,4,211,assistant,0.03969452902674675
codecontests_java_281,base,5,149, below,0.03564559295773506
mbpp_python_281,clean,1,18, query,0.09452041983604431
mbpp_python_281,clean,2,214,\n\n,0.046214040368795395
mbpp_python_281,clean,3,209,assistant,0.04457593709230423
mbpp_python_281,clean,4,38,"{""",0.03346262499690056
mbpp_python_281,clean,5,24, function,0.029540110379457474
mbpp_python_281,base,1,18, query,0.0878322646021843
mbpp_python_281,base,2,137, the,0.04862869530916214
mbpp_python_281,base,3,214,\n\n,0.04424423724412918
mbpp_python_281,base,4,209,assistant,0.039553310722112656
mbpp_python_281,base,5,136, implement,0.034866031259298325
apps_python_282,clean,1,18, query,0.07102470099925995
apps_python_282,clean,2,225,\n\n,0.048402659595012665
apps_python_282,clean,3,220,assistant,0.04330646991729736
apps_python_282,clean,4,38,"{""",0.03217804804444313
apps_python_282,clean,5,8, call,0.029153093695640564
apps_python_282,base,1,135, the,0.13402077555656433
apps_python_282,base,2,18, query,0.06347935646772385
apps_python_282,base,3,225,\n\n,0.0397639162838459
apps_python_282,base,4,220,assistant,0.037954576313495636
apps_python_282,base,5,38,"{""",0.028378771618008614
codecontests_java_282,clean,1,238,\n\n,0.05343429371714592
codecontests_java_282,clean,2,18, query,0.05283604562282562
codecontests_java_282,clean,3,233,assistant,0.04737073555588722
codecontests_java_282,clean,4,135, the,0.03831344097852707
codecontests_java_282,clean,5,149, below,0.033277370035648346
codecontests_java_282,base,1,135, the,0.19786415994167328
codecontests_java_282,base,2,238,\n\n,0.043999362736940384
codecontests_java_282,base,3,18, query,0.0423971489071846
codecontests_java_282,base,4,233,assistant,0.03854425624012947
codecontests_java_282,base,5,134,Craft,0.026788923889398575
apps_python_283,clean,1,18, query,0.06859235465526581
apps_python_283,clean,2,224,\n\n,0.05194363743066788
apps_python_283,clean,3,219,assistant,0.0434214249253273
apps_python_283,clean,4,38,"{""",0.03245176002383232
apps_python_283,clean,5,8, call,0.03049929067492485
apps_python_283,base,1,135, the,0.08209986984729767
apps_python_283,base,2,18, query,0.06380123645067215
apps_python_283,base,3,224,\n\n,0.04796702414751053
apps_python_283,base,4,219,assistant,0.0399218313395977
apps_python_283,base,5,38,"{""",0.03009704500436783
codecontests_cpp_283,clean,1,135, the,0.05531911924481392
codecontests_cpp_283,clean,2,18, query,0.05070764571428299
codecontests_cpp_283,clean,3,241,\n\n,0.049837395548820496
codecontests_cpp_283,clean,4,236,assistant,0.04323655366897583
codecontests_cpp_283,clean,5,149, below,0.0424441397190094
codecontests_cpp_283,base,1,18, query,0.05644733086228371
codecontests_cpp_283,base,2,241,\n\n,0.055034711956977844
codecontests_cpp_283,base,3,236,assistant,0.047163646668195724
codecontests_cpp_283,base,4,149, below,0.033925484865903854
codecontests_cpp_283,base,5,38,"{""",0.024890318512916565
codecontests_java_283,clean,1,237,\n\n,0.0588383749127388
codecontests_java_283,clean,2,18, query,0.056925252079963684
codecontests_java_283,clean,3,232,assistant,0.04599631577730179
codecontests_java_283,clean,4,38,"{""",0.03069765493273735
codecontests_java_283,clean,5,8, call,0.026821011677384377
codecontests_java_283,base,1,136, the,0.090020090341568
codecontests_java_283,base,2,237,\n\n,0.054019294679164886
codecontests_java_283,base,3,18, query,0.049299001693725586
codecontests_java_283,base,4,232,assistant,0.04010934755206108
codecontests_java_283,base,5,150, below,0.02856217324733734
apps_python_284,clean,1,18, query,0.07428906857967377
apps_python_284,clean,2,135, the,0.05133403092622757
apps_python_284,clean,3,232,\n\n,0.0485837385058403
apps_python_284,clean,4,227,assistant,0.039071500301361084
apps_python_284,clean,5,149, below,0.03728184103965759
apps_python_284,base,1,135, the,0.0710773915052414
apps_python_284,base,2,18, query,0.06989233195781708
apps_python_284,base,3,232,\n\n,0.046988651156425476
apps_python_284,base,4,227,assistant,0.03883098065853119
apps_python_284,base,5,149, below,0.03483755514025688
codecontests_cpp_284,clean,1,263,assistant,0.052448123693466187
codecontests_cpp_284,clean,2,268,\n\n,0.05135805532336235
codecontests_cpp_284,clean,3,18, query,0.04765547066926956
codecontests_cpp_284,clean,4,149, below,0.03980119898915291
codecontests_cpp_284,clean,5,38,"{""",0.03338273987174034
codecontests_cpp_284,base,1,135, the,0.13774247467517853
codecontests_cpp_284,base,2,263,assistant,0.045645762234926224
codecontests_cpp_284,base,3,268,\n\n,0.04368499293923378
codecontests_cpp_284,base,4,18, query,0.04103665053844452
codecontests_cpp_284,base,5,149, below,0.03545336425304413
codecontests_java_284,clean,1,18, query,0.061976004391908646
codecontests_java_284,clean,2,263,\n\n,0.055065594613552094
codecontests_java_284,clean,3,258,assistant,0.049625836312770844
codecontests_java_284,clean,4,149, below,0.03954575955867767
codecontests_java_284,clean,5,38,"{""",0.029755717143416405
codecontests_java_284,base,1,135, the,0.07327932119369507
codecontests_java_284,base,2,18, query,0.056503791362047195
codecontests_java_284,base,3,263,\n\n,0.05064619332551956
codecontests_java_284,base,4,258,assistant,0.045865755528211594
codecontests_java_284,base,5,149, below,0.04443270340561867
apps_python_285,clean,1,18, query,0.07443156093358994
apps_python_285,clean,2,135, the,0.07128556817770004
apps_python_285,clean,3,249,\n\n,0.046020589768886566
apps_python_285,clean,4,38,"{""",0.03784610331058502
apps_python_285,clean,5,149, below,0.03657222539186478
apps_python_285,base,1,18, query,0.08068105578422546
apps_python_285,base,2,249,\n\n,0.04853707179427147
apps_python_285,base,3,38,"{""",0.04175463318824768
apps_python_285,base,4,149, below,0.03763314709067345
apps_python_285,base,5,244,assistant,0.03725140169262886
codecontests_cpp_285,clean,1,135, the,0.06840904802083969
codecontests_cpp_285,clean,2,18, query,0.056743770837783813
codecontests_cpp_285,clean,3,248,\n\n,0.049379218369722366
codecontests_cpp_285,clean,4,243,assistant,0.04790724441409111
codecontests_cpp_285,clean,5,149, below,0.0414348840713501
codecontests_cpp_285,base,1,18, query,0.062489934265613556
codecontests_cpp_285,base,2,243,assistant,0.05107780918478966
codecontests_cpp_285,base,3,248,\n\n,0.049495548009872437
codecontests_cpp_285,base,4,149, below,0.037711743265390396
codecontests_cpp_285,base,5,38,"{""",0.03731097653508186
codecontests_java_285,clean,1,18, query,0.05866813287138939
codecontests_java_285,clean,2,238,assistant,0.05606396496295929
codecontests_java_285,clean,3,243,\n\n,0.05506065487861633
codecontests_java_285,clean,4,149, below,0.03273465856909752
codecontests_java_285,clean,5,38,"{""",0.030684135854244232
codecontests_java_285,base,1,135, the,0.1317654699087143
codecontests_java_285,base,2,18, query,0.051237087696790695
codecontests_java_285,base,3,238,assistant,0.04816437512636185
codecontests_java_285,base,4,243,\n\n,0.044799186289310455
codecontests_java_285,base,5,149, below,0.032163187861442566
mbpp_python_285,clean,1,18, query,0.06819214671850204
mbpp_python_285,clean,2,218,\n\n,0.05214500427246094
mbpp_python_285,clean,3,213,assistant,0.044937875121831894
mbpp_python_285,clean,4,38,"{""",0.03280748426914215
mbpp_python_285,clean,5,137, add,0.032076746225357056
mbpp_python_285,base,1,18, query,0.06829975545406342
mbpp_python_285,base,2,218,\n\n,0.054130636155605316
mbpp_python_285,base,3,213,assistant,0.04268272966146469
mbpp_python_285,base,4,152, below,0.034773096442222595
mbpp_python_285,base,5,38,"{""",0.03379480913281441
apps_python_286,clean,1,135, the,0.07136303186416626
apps_python_286,clean,2,18, query,0.06243109703063965
apps_python_286,clean,3,238,\n\n,0.04611293599009514
apps_python_286,clean,4,233,assistant,0.0421358197927475
apps_python_286,clean,5,8, call,0.03256423398852348
apps_python_286,base,1,18, query,0.06588639318943024
