sample_id,head,variant,rank,pos,token,attn
codecontests_java_277,L17H2,clean,3,286,\n\n,0.038329556584358215
codecontests_java_277,L17H2,clean,4,278,<|im_end|>,0.03717533499002457
codecontests_java_277,L17H2,clean,5,284,\n\n,0.03573378548026085
codecontests_java_277,L17H2,corrupt,1,0,<|im_start|>,0.2262440174818039
codecontests_java_277,L17H2,corrupt,2,19,.\n\n,0.04485233873128891
codecontests_java_277,L17H2,corrupt,3,278,<|im_end|>,0.042987752705812454
codecontests_java_277,L17H2,corrupt,4,284,\n\n,0.038457099348306656
codecontests_java_277,L17H2,corrupt,5,286,\n\n,0.03525499999523163
codecontests_java_277,L17H8,clean,1,0,<|im_start|>,0.18358077108860016
codecontests_java_277,L17H8,clean,2,282,\n,0.04040522128343582
codecontests_java_277,L17H8,clean,3,151,:\n,0.0334814190864563
codecontests_java_277,L17H8,clean,4,147, and,0.03190763667225838
codecontests_java_277,L17H8,clean,5,286,\n\n,0.02757786214351654
codecontests_java_277,L17H8,corrupt,1,0,<|im_start|>,0.20638719201087952
codecontests_java_277,L17H8,corrupt,2,282,\n,0.05204731971025467
codecontests_java_277,L17H8,corrupt,3,151,:\n,0.03697881102561951
codecontests_java_277,L17H8,corrupt,4,147, and,0.02854338474571705
codecontests_java_277,L17H8,corrupt,5,152,/*\n,0.022190850228071213
codecontests_java_277,L20H5,clean,1,29,></,0.21232976019382477
codecontests_java_277,L20H5,clean,2,27, <,0.07294014096260071
codecontests_java_277,L20H5,clean,3,97, json,0.059512536972761154
codecontests_java_277,L20H5,clean,4,277,}\n,0.05247076600790024
codecontests_java_277,L20H5,clean,5,109, tags,0.046568259596824646
codecontests_java_277,L20H5,corrupt,1,29,></,0.1341741979122162
codecontests_java_277,L20H5,corrupt,2,285,</think>,0.09502732008695602
codecontests_java_277,L20H5,corrupt,3,0,<|im_start|>,0.07362361252307892
codecontests_java_277,L20H5,corrupt,4,141,.java,0.050340279936790466
codecontests_java_277,L20H5,corrupt,5,138, body,0.046349287033081055
codecontests_java_278,L2H14,clean,1,18, query,0.06839228421449661
codecontests_java_278,L2H14,clean,2,215,\n\n,0.05835820734500885
codecontests_java_278,L2H14,clean,3,135, the,0.05831548199057579
codecontests_java_278,L2H14,clean,4,210,assistant,0.050028037279844284
codecontests_java_278,L2H14,clean,5,149, below,0.044742319732904434
codecontests_java_278,L2H14,corrupt,1,135, the,0.1873689591884613
codecontests_java_278,L2H14,corrupt,2,18, query,0.055921152234077454
codecontests_java_278,L2H14,corrupt,3,215,\n\n,0.04658980667591095
codecontests_java_278,L2H14,corrupt,4,210,assistant,0.042486052960157394
codecontests_java_278,L2H14,corrupt,5,134,Craft,0.03594958037137985
codecontests_java_278,L16H8,clean,1,136, function,0.05351552739739418
codecontests_java_278,L16H8,clean,2,196, {\n,0.051266156136989594
codecontests_java_278,L16H8,clean,3,211,\n,0.048283204436302185
codecontests_java_278,L16H8,clean,4,86,}\n,0.04323866218328476
codecontests_java_278,L16H8,clean,5,144, function,0.03678254410624504
codecontests_java_278,L16H8,corrupt,1,136, function,0.1007273718714714
codecontests_java_278,L16H8,corrupt,2,196, {\n,0.060757242143154144
codecontests_java_278,L16H8,corrupt,3,211,\n,0.04459769278764725
codecontests_java_278,L16H8,corrupt,4,144, function,0.042069099843502045
codecontests_java_278,L16H8,corrupt,5,54,"."",""",0.03993283957242966
codecontests_java_278,L17H2,clean,1,0,<|im_start|>,0.12758375704288483
codecontests_java_278,L17H2,clean,2,130,\n,0.035030100494623184
codecontests_java_278,L17H2,clean,3,19,.\n\n,0.03457849845290184
codecontests_java_278,L17H2,clean,4,127,>}\n,0.0323248989880085
codecontests_java_278,L17H2,clean,5,88,tools,0.03139913082122803
codecontests_java_278,L17H2,corrupt,1,0,<|im_start|>,0.11295974999666214
codecontests_java_278,L17H2,corrupt,2,88,tools,0.04915447533130646
codecontests_java_278,L17H2,corrupt,3,19,.\n\n,0.03576715663075447
codecontests_java_278,L17H2,corrupt,4,196, {\n,0.028931722044944763
codecontests_java_278,L17H2,corrupt,5,146, and,0.028375349938869476
codecontests_java_278,L17H8,clean,1,0,<|im_start|>,0.21040581166744232
codecontests_java_278,L17H8,clean,2,146, and,0.04659217223525047
codecontests_java_278,L17H8,clean,3,89,>\n\n,0.027626095339655876
codecontests_java_278,L17H8,clean,4,85,}},0.02468365989625454
codecontests_java_278,L17H8,clean,5,215,\n\n,0.02246829681098461
codecontests_java_278,L17H8,corrupt,1,0,<|im_start|>,0.19116877019405365
codecontests_java_278,L17H8,corrupt,2,146, and,0.044379472732543945
codecontests_java_278,L17H8,corrupt,3,89,>\n\n,0.03640303388237953
codecontests_java_278,L17H8,corrupt,4,211,\n,0.029738562181591988
codecontests_java_278,L17H8,corrupt,5,150,:\n,0.028704550117254257
codecontests_java_278,L20H5,clean,1,29,></,0.17145241796970367
codecontests_java_278,L20H5,clean,2,27, <,0.09141207486391068
codecontests_java_278,L20H5,clean,3,206,}\n,0.07861403375864029
codecontests_java_278,L20H5,clean,4,109, tags,0.06230279058218002
codecontests_java_278,L20H5,clean,5,140,.java,0.05864879861474037
codecontests_java_278,L20H5,corrupt,1,29,></,0.13436159491539001
codecontests_java_278,L20H5,corrupt,2,214,</think>,0.07971296459436417
codecontests_java_278,L20H5,corrupt,3,140,.java,0.07145418226718903
codecontests_java_278,L20H5,corrupt,4,27, <,0.07023315876722336
codecontests_java_278,L20H5,corrupt,5,137, body,0.06897944211959839
apps_python_279,L2H14,clean,1,18, query,0.1003190279006958
apps_python_279,L2H14,clean,2,216,\n\n,0.05281251296401024
apps_python_279,L2H14,clean,3,211,assistant,0.039465442299842834
apps_python_279,L2H14,clean,4,149, below,0.03324808552861214
apps_python_279,L2H14,clean,5,38,"{""",0.031531356275081635
apps_python_279,L2H14,corrupt,1,135, the,0.12516483664512634
apps_python_279,L2H14,corrupt,2,18, query,0.08747126162052155
apps_python_279,L2H14,corrupt,3,216,\n\n,0.04550730064511299
apps_python_279,L2H14,corrupt,4,211,assistant,0.0346284843981266
apps_python_279,L2H14,corrupt,5,149, below,0.02918386645615101
apps_python_279,L16H8,clean,1,86,}\n,0.11156700551509857
apps_python_279,L16H8,clean,2,212,\n,0.055703628808259964
apps_python_279,L16H8,clean,3,87,</,0.04222826287150383
apps_python_279,L16H8,clean,4,141, based,0.04041009023785591
apps_python_279,L16H8,clean,5,93, call,0.04027213156223297
apps_python_279,L16H8,corrupt,1,212,\n,0.08992743492126465
apps_python_279,L16H8,corrupt,2,141, based,0.08927050977945328
apps_python_279,L16H8,corrupt,3,207,\n,0.07469095289707184
apps_python_279,L16H8,corrupt,4,144, function,0.054394662380218506
apps_python_279,L16H8,corrupt,5,209,\n,0.051492560654878616
apps_python_279,L17H2,clean,1,0,<|im_start|>,0.0750456303358078
apps_python_279,L17H2,clean,2,127,>}\n,0.05875150114297867
apps_python_279,L17H2,clean,3,130,\n,0.05540657043457031
apps_python_279,L17H2,clean,4,216,\n\n,0.04768461734056473
apps_python_279,L17H2,clean,5,214,\n\n,0.04221755266189575
apps_python_279,L17H2,corrupt,1,0,<|im_start|>,0.13095314800739288
apps_python_279,L17H2,corrupt,2,214,\n\n,0.0545637309551239
apps_python_279,L17H2,corrupt,3,216,\n\n,0.054166898131370544
apps_python_279,L17H2,corrupt,4,137, body,0.04251450300216675
apps_python_279,L17H2,corrupt,5,212,\n,0.03908273205161095
apps_python_279,L17H8,clean,1,0,<|im_start|>,0.07196226716041565
apps_python_279,L17H8,clean,2,130,\n,0.06555695831775665
apps_python_279,L17H8,clean,3,85,}},0.05510544776916504
apps_python_279,L17H8,clean,4,86,}\n,0.044977642595767975
apps_python_279,L17H8,clean,5,58,""":""",0.03715108335018158
apps_python_279,L17H8,corrupt,1,0,<|im_start|>,0.21481096744537354
apps_python_279,L17H8,corrupt,2,212,\n,0.0634673684835434
apps_python_279,L17H8,corrupt,3,89,>\n\n,0.02719428762793541
apps_python_279,L17H8,corrupt,4,85,}},0.026492761448025703
apps_python_279,L17H8,corrupt,5,47,write,0.026256926357746124
apps_python_279,L20H5,clean,1,29,></,0.27154308557510376
apps_python_279,L20H5,clean,2,109, tags,0.1204012855887413
apps_python_279,L20H5,clean,3,108, XML,0.11781662702560425
apps_python_279,L20H5,clean,4,27, <,0.10198590159416199
apps_python_279,L20H5,clean,5,97, json,0.04186942055821419
apps_python_279,L20H5,corrupt,1,215,</think>,0.24007548391819
apps_python_279,L20H5,corrupt,2,140,.py,0.1580697000026703
apps_python_279,L20H5,corrupt,3,29,></,0.10516005009412766
apps_python_279,L20H5,corrupt,4,0,<|im_start|>,0.05357932299375534
apps_python_279,L20H5,corrupt,5,27, <,0.04165751487016678
codecontests_cpp_279,L2H14,clean,1,18, query,0.05105336010456085
codecontests_cpp_279,L2H14,clean,2,281,\n\n,0.05012786388397217
codecontests_cpp_279,L2H14,clean,3,276,assistant,0.046714019030332565
codecontests_cpp_279,L2H14,clean,4,152, below,0.036761730909347534
codecontests_cpp_279,L2H14,clean,5,137, add,0.03132494166493416
codecontests_cpp_279,L2H14,corrupt,1,281,\n\n,0.0507587268948555
codecontests_cpp_279,L2H14,corrupt,2,18, query,0.04979092255234718
codecontests_cpp_279,L2H14,corrupt,3,276,assistant,0.045272503048181534
codecontests_cpp_279,L2H14,corrupt,4,152, below,0.038881637156009674
codecontests_cpp_279,L2H14,corrupt,5,138, the,0.02948799543082714
codecontests_cpp_279,L16H8,clean,1,277,\n,0.059742581099271774
codecontests_cpp_279,L16H8,clean,2,144, based,0.04938843846321106
codecontests_cpp_279,L16H8,clean,3,153,:\n,0.04264795780181885
codecontests_cpp_279,L16H8,clean,4,140, body,0.03928022086620331
codecontests_cpp_279,L16H8,clean,5,139, function,0.038019776344299316
codecontests_cpp_279,L16H8,corrupt,1,140, body,0.07554606348276138
codecontests_cpp_279,L16H8,corrupt,2,144, based,0.06179105490446091
codecontests_cpp_279,L16H8,corrupt,3,277,\n,0.05143566057085991
codecontests_cpp_279,L16H8,corrupt,4,153,:\n,0.04162503778934479
codecontests_cpp_279,L16H8,corrupt,5,139, function,0.040300723165273666
codecontests_cpp_279,L17H2,clean,1,0,<|im_start|>,0.18395178020000458
codecontests_cpp_279,L17H2,clean,2,281,\n\n,0.07314068078994751
codecontests_cpp_279,L17H2,clean,3,279,\n\n,0.06367973983287811
codecontests_cpp_279,L17H2,clean,4,19,.\n\n,0.04001523181796074
codecontests_cpp_279,L17H2,clean,5,130,\n,0.0356290265917778
codecontests_cpp_279,L17H2,corrupt,1,0,<|im_start|>,0.1991794854402542
codecontests_cpp_279,L17H2,corrupt,2,279,\n\n,0.07245076447725296
codecontests_cpp_279,L17H2,corrupt,3,281,\n\n,0.07048314809799194
codecontests_cpp_279,L17H2,corrupt,4,19,.\n\n,0.037935517728328705
codecontests_cpp_279,L17H2,corrupt,5,273,<|im_end|>,0.036180030554533005
codecontests_cpp_279,L17H8,clean,1,0,<|im_start|>,0.15680262446403503
codecontests_cpp_279,L17H8,clean,2,277,\n,0.06885954737663269
codecontests_cpp_279,L17H8,clean,3,35,<,0.04326646029949188
codecontests_cpp_279,L17H8,clean,4,281,\n\n,0.02751196175813675
codecontests_cpp_279,L17H8,clean,5,279,\n\n,0.025339141488075256
codecontests_cpp_279,L17H8,corrupt,1,0,<|im_start|>,0.25976523756980896
codecontests_cpp_279,L17H8,corrupt,2,277,\n,0.05452623963356018
codecontests_cpp_279,L17H8,corrupt,3,35,<,0.03337724879384041
codecontests_cpp_279,L17H8,corrupt,4,153,:\n,0.027727214619517326
codecontests_cpp_279,L17H8,corrupt,5,281,\n\n,0.025728704407811165
codecontests_cpp_279,L20H5,clean,1,29,></,0.1973939687013626
codecontests_cpp_279,L20H5,clean,2,143,.cpp,0.1461716592311859
codecontests_cpp_279,L20H5,clean,3,280,</think>,0.07869751751422882
codecontests_cpp_279,L20H5,clean,4,27, <,0.05461665987968445
codecontests_cpp_279,L20H5,clean,5,97, json,0.047006867825984955
codecontests_cpp_279,L20H5,corrupt,1,29,></,0.14229469001293182
codecontests_cpp_279,L20H5,corrupt,2,143,.cpp,0.12323871999979019
codecontests_cpp_279,L20H5,corrupt,3,140, body,0.08877186477184296
codecontests_cpp_279,L20H5,corrupt,4,280,</think>,0.06961407512426376
codecontests_cpp_279,L20H5,corrupt,5,0,<|im_start|>,0.05240743234753609
codecontests_java_279,L2H14,clean,1,18, query,0.06405976414680481
codecontests_java_279,L2H14,clean,2,149, below,0.0537763349711895
codecontests_java_279,L2H14,clean,3,273,\n\n,0.050625648349523544
codecontests_java_279,L2H14,clean,4,268,assistant,0.04348134249448776
codecontests_java_279,L2H14,clean,5,38,"{""",0.02854194864630699
codecontests_java_279,L2H14,corrupt,1,135, the,0.07606534659862518
codecontests_java_279,L2H14,corrupt,2,18, query,0.05902387946844101
codecontests_java_279,L2H14,corrupt,3,149, below,0.05860031023621559
codecontests_java_279,L2H14,corrupt,4,273,\n\n,0.045356329530477524
codecontests_java_279,L2H14,corrupt,5,268,assistant,0.03864963725209236
codecontests_java_279,L16H8,clean,1,86,}\n,0.052796125411987305
codecontests_java_279,L16H8,clean,2,141, based,0.04864075779914856
codecontests_java_279,L16H8,clean,3,269,\n,0.04336082935333252
codecontests_java_279,L16H8,clean,4,150,:\n,0.03472768887877464
codecontests_java_279,L16H8,clean,5,93, call,0.0340588204562664
codecontests_java_279,L16H8,corrupt,1,137, body,0.05954654887318611
codecontests_java_279,L16H8,corrupt,2,141, based,0.05641637369990349
codecontests_java_279,L16H8,corrupt,3,269,\n,0.05566856265068054
codecontests_java_279,L16H8,corrupt,4,136, function,0.03477170690894127
codecontests_java_279,L16H8,corrupt,5,144, function,0.033730220049619675
codecontests_java_279,L17H2,clean,1,0,<|im_start|>,0.17815694212913513
codecontests_java_279,L17H2,clean,2,130,\n,0.05355030298233032
codecontests_java_279,L17H2,clean,3,273,\n\n,0.04616112634539604
codecontests_java_279,L17H2,clean,4,271,\n\n,0.04367535188794136
codecontests_java_279,L17H2,clean,5,19,.\n\n,0.03398878127336502
codecontests_java_279,L17H2,corrupt,1,0,<|im_start|>,0.2107856273651123
codecontests_java_279,L17H2,corrupt,2,271,\n\n,0.04814504086971283
codecontests_java_279,L17H2,corrupt,3,273,\n\n,0.041817013174295425
codecontests_java_279,L17H2,corrupt,4,88,tools,0.03385366126894951
codecontests_java_279,L17H2,corrupt,5,265,<|im_end|>,0.03274032473564148
codecontests_java_279,L17H8,clean,1,0,<|im_start|>,0.1642584353685379
codecontests_java_279,L17H8,clean,2,269,\n,0.03524989262223244
codecontests_java_279,L17H8,clean,3,273,\n\n,0.03386000543832779
codecontests_java_279,L17H8,clean,4,146, and,0.03343365713953972
codecontests_java_279,L17H8,clean,5,271,\n\n,0.03244750201702118
codecontests_java_279,L17H8,corrupt,1,0,<|im_start|>,0.2230105847120285
codecontests_java_279,L17H8,corrupt,2,269,\n,0.052712853997945786
codecontests_java_279,L17H8,corrupt,3,146, and,0.035944778472185135
codecontests_java_279,L17H8,corrupt,4,150,:\n,0.031187664717435837
codecontests_java_279,L17H8,corrupt,5,35,<,0.02490152232348919
codecontests_java_279,L20H5,clean,1,29,></,0.25415635108947754
codecontests_java_279,L20H5,clean,2,27, <,0.08228906989097595
codecontests_java_279,L20H5,clean,3,109, tags,0.07322390377521515
codecontests_java_279,L20H5,clean,4,97, json,0.05507073551416397
codecontests_java_279,L20H5,clean,5,272,</think>,0.05348063260316849
codecontests_java_279,L20H5,corrupt,1,29,></,0.11357177793979645
codecontests_java_279,L20H5,corrupt,2,140,.java,0.09340716153383255
codecontests_java_279,L20H5,corrupt,3,272,</think>,0.09114772826433182
codecontests_java_279,L20H5,corrupt,4,137, body,0.0860978364944458
codecontests_java_279,L20H5,corrupt,5,264,}\n,0.08288764953613281
apps_python_280,L2H14,clean,1,18, query,0.07105822116136551
apps_python_280,L2H14,clean,2,243,\n\n,0.04722825065255165
apps_python_280,L2H14,clean,3,238,assistant,0.04530328884720802
apps_python_280,L2H14,clean,4,8, call,0.04369303211569786
apps_python_280,L2H14,clean,5,38,"{""",0.034366510808467865
apps_python_280,L2H14,corrupt,1,18, query,0.07084264606237411
apps_python_280,L2H14,corrupt,2,243,\n\n,0.048154689371585846
apps_python_280,L2H14,corrupt,3,238,assistant,0.0445064902305603
apps_python_280,L2H14,corrupt,4,8, call,0.04341413825750351
apps_python_280,L2H14,corrupt,5,38,"{""",0.03441286459565163
apps_python_280,L16H8,clean,1,239,\n,0.06906501203775406
apps_python_280,L16H8,clean,2,144, based,0.06134948134422302
apps_python_280,L16H8,clean,3,153,:\n,0.05583654344081879
apps_python_280,L16H8,clean,4,236,\n,0.04608134180307388
apps_python_280,L16H8,clean,5,140, body,0.04273618385195732
apps_python_280,L16H8,corrupt,1,140, body,0.08128123730421066
apps_python_280,L16H8,corrupt,2,239,\n,0.07037773728370667
apps_python_280,L16H8,corrupt,3,144, based,0.06789825111627579
apps_python_280,L16H8,corrupt,4,153,:\n,0.0557815246284008
apps_python_280,L16H8,corrupt,5,236,\n,0.04985605552792549
apps_python_280,L17H2,clean,1,0,<|im_start|>,0.12960635125637054
apps_python_280,L17H2,clean,2,241,\n\n,0.058169104158878326
apps_python_280,L17H2,clean,3,243,\n\n,0.04475177079439163
apps_python_280,L17H2,clean,4,88,tools,0.04320584237575531
apps_python_280,L17H2,clean,5,19,.\n\n,0.03811393678188324
apps_python_280,L17H2,corrupt,1,0,<|im_start|>,0.12777243554592133
apps_python_280,L17H2,corrupt,2,241,\n\n,0.06849531084299088
apps_python_280,L17H2,corrupt,3,243,\n\n,0.04824019968509674
apps_python_280,L17H2,corrupt,4,88,tools,0.037929438054561615
apps_python_280,L17H2,corrupt,5,19,.\n\n,0.0331045463681221
apps_python_280,L17H8,clean,1,0,<|im_start|>,0.1636757105588913
apps_python_280,L17H8,clean,2,239,\n,0.07194382697343826
apps_python_280,L17H8,clean,3,85,}},0.023252904415130615
apps_python_280,L17H8,clean,4,149, and,0.022284818813204765
apps_python_280,L17H8,clean,5,144, based,0.021410366520285606
apps_python_280,L17H8,corrupt,1,0,<|im_start|>,0.22796352207660675
apps_python_280,L17H8,corrupt,2,239,\n,0.06842552870512009
apps_python_280,L17H8,corrupt,3,47,write,0.019812490791082382
apps_python_280,L17H8,corrupt,4,85,}},0.019398773089051247
apps_python_280,L17H8,corrupt,5,54,"."",""",0.018593857064843178
apps_python_280,L20H5,clean,1,29,></,0.20446202158927917
apps_python_280,L20H5,clean,2,143,.py,0.1131291463971138
apps_python_280,L20H5,clean,3,242,</think>,0.1062474325299263
apps_python_280,L20H5,clean,4,27, <,0.05877884849905968
apps_python_280,L20H5,clean,5,151,string,0.05590756982564926
apps_python_280,L20H5,corrupt,1,29,></,0.1426783800125122
apps_python_280,L20H5,corrupt,2,143,.py,0.1045757532119751
apps_python_280,L20H5,corrupt,3,242,</think>,0.08684388548135757
apps_python_280,L20H5,corrupt,4,140, body,0.08156570792198181
apps_python_280,L20H5,corrupt,5,151,string,0.08093667030334473
codecontests_java_280,L2H14,clean,1,18, query,0.06682636588811874
codecontests_java_280,L2H14,clean,2,228,\n\n,0.059537068009376526
codecontests_java_280,L2H14,clean,3,223,assistant,0.04855049401521683
codecontests_java_280,L2H14,clean,4,150, below,0.04294148460030556
codecontests_java_280,L2H14,clean,5,17, user,0.024803942069411278
codecontests_java_280,L2H14,corrupt,1,136, the,0.09824266284704208
